CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
16323,196,1,207.50000000000003,1,1,1,At Risk
16324,128,111,408.59000000000003,2,4,2,Loyal Customers
16325,44,20,510.54,3,2,3,Regular Customers
16326,6,301,3014.2200000000003,5,5,5,Champions
16327,14,317,3820.27,4,5,5,Champions
16330,18,41,242.21,4,3,2,Recent Customers
16332,28,152,1572.8,4,5,4,Champions
16333,8,45,26626.8,5,3,5,Recent Customers
16337,37,10,151.05,3,1,1,Regular Customers
16338,157,11,214.79999999999998,2,1,1,At Risk
16339,284,18,94.05,1,2,1,At Risk
16340,107,141,534.31,2,5,3,Loyal Customers
16341,25,84,1959.38,4,4,4,Champions
16342,75,15,322.41,2,2,2,At Risk
16343,16,43,328.58,4,3,2,Recent Customers
16344,158,2,101.10000000000001,2,1,1,At Risk
16345,44,37,565.46,3,3,3,Regular Customers
16347,11,85,847.45,5,4,3,Loyal Customers
16348,32,222,1415.65,4,5,4,Champions
16349,291,9,53.5,1,1,1,At Risk
16350,21,60,1100.47,4,4,4,Champions
16351,333,8,153.9,1,1,1,At Risk
16352,18,28,494.44,4,2,3,Recent Customers
16353,4,94,6675.71,5,4,5,Champions
16354,63,39,395.8,3,3,2,Regular Customers
16356,198,32,210.32000000000002,1,3,1,At Risk
16357,33,34,658.88,3,3,3,Regular Customers
16358,1,110,2024.95,5,4,5,Champions
16359,7,70,1460.3700000000001,5,4,4,Champions
16360,5,645,3349.57,5,5,5,Champions
16361,10,104,891.21,5,4,3,Loyal Customers
16362,32,86,627.29,4,4,3,Loyal Customers
16363,53,5,109.36000000000001,3,1,1,Regular Customers
16364,12,52,705.79,4,3,3,Recent Customers
16365,18,51,1540.42,4,3,4,Recent Customers
16366,19,18,327.3,4,2,2,Recent Customers
16367,37,127,800.67,3,5,3,Loyal Customers
16368,2,69,479.91,5,4,3,Loyal Customers
16369,18,117,1545.41,4,4,4,Champions
16370,82,221,1301.91,2,5,4,Loyal Customers
16372,33,92,355.73,3,4,2,Loyal Customers
16374,66,109,466.73,3,4,3,Loyal Customers
16376,9,125,965.47,5,5,4,Champions
16377,267,5,676.2,1,1,3,At Risk
16378,247,23,362.95,1,2,2,At Risk
16379,4,109,2131.9,5,4,5,Champions
16380,61,31,1743.1499999999999,3,3,4,Regular Customers
16383,75,98,643.76,2,4,3,Loyal Customers
16384,90,33,584.5,2,3,3,At Risk
16385,60,57,554.86,3,3,3,Regular Customers
16386,29,81,302.57,4,4,2,Loyal Customers
16387,323,4,94.36,1,1,1,At Risk
16389,53,35,1362.27,3,3,4,Regular Customers
16392,270,43,217.89,1,3,1,At Risk
16393,2,355,2935.8,5,5,5,Champions
16394,50,100,1412.06,3,4,4,Loyal Customers
16395,61,206,1482.06,3,5,4,Loyal Customers
16398,145,86,1631.15,2,4,4,Loyal Customers
16399,19,72,408.02,4,4,2,Loyal Customers
16400,95,29,303.93,2,2,2,At Risk
16401,1,198,4061.24,5,5,5,Champions
16402,265,57,293.45,1,3,2,At Risk
16403,302,15,161.04999999999998,1,2,1,At Risk
16404,70,23,443.05,3,2,2,Regular Customers
16405,302,5,167.25,1,1,1,At Risk
16406,19,59,154.35,4,4,1,Loyal Customers
16407,13,168,2079.68,4,5,5,Champions
16409,36,231,2022.98,3,5,5,Loyal Customers
16411,19,44,211.7,4,3,1,Recent Customers
16412,54,30,135.99,3,3,1,Regular Customers
16413,57,31,262.2,3,3,2,Regular Customers
16414,22,7,126.25,4,1,1,Recent Customers
16415,44,47,200.27,3,3,1,Regular Customers
16416,27,73,1026.99,4,4,4,Champions
16418,45,95,631.12,3,4,3,Loyal Customers
16419,113,51,945.96,2,3,4,At Risk
16422,17,399,33805.69,4,5,5,Champions
16423,25,18,346.12,4,2,2,Recent Customers
16424,191,6,82.56,1,1,1,At Risk
16425,302,21,302.7,1,2,2,At Risk
16426,2,353,1863.76,5,5,4,Champions
16427,263,9,241.06,1,1,2,At Risk
16428,81,1,-2.95,2,1,1,At Risk
16429,106,2,284.55,2,1,2,At Risk
16430,57,6,300.85,3,1,2,Regular Customers
16431,213,76,623.28,1,4,3,Loyal Customers
16432,64,8,287.4,3,1,2,Regular Customers
16433,28,17,184.26,4,2,1,Recent Customers
16434,29,107,1511.8,4,4,4,Champions
16438,6,132,798.35,5,5,3,Loyal Customers
16440,8,282,3640.67,5,5,5,Champions
16441,67,24,381.2,3,2,2,Regular Customers
16442,2,171,609.3,5,5,3,Loyal Customers
16444,46,86,638.77,3,4,3,Loyal Customers
16445,34,63,230.51,3,4,1,Loyal Customers
16446,1,4,2.8999999999941792,5,1,1,Recent Customers
16447,136,34,255.91,2,3,2,At Risk
16448,198,19,182.99,1,2,1,At Risk
16449,191,43,674.69,1,3,3,At Risk
16450,150,11,311.92,2,1,2,At Risk
16451,88,14,266.97,2,2,2,At Risk
16454,45,3,-8.15,3,1,1,Regular Customers
16455,64,99,1841.18,3,4,4,Loyal Customers
16456,99,110,2158.18,2,4,5,Loyal Customers
16457,218,9,208.36,1,1,1,At Risk
16458,3,202,3482.7400000000002,5,5,5,Champions
16460,28,132,811.23,4,5,3,Loyal Customers
16461,178,32,142.92,2,3,1,At Risk
16462,64,4,102.0,3,1,1,Regular Customers
16463,21,85,1383.7,4,4,4,Champions
16464,20,230,1298.66,4,5,4,Champions
16466,34,146,1595.96,3,5,4,Loyal Customers
16468,74,2,74.9,2,1,1,At Risk
16469,24,171,625.42,4,5,3,Loyal Customers
16470,52,165,747.82,3,5,3,Loyal Customers
16471,275,13,223.95000000000002,1,1,1,At Risk
16473,165,19,314.86,2,2,2,At Risk
16474,7,345,1750.6200000000001,5,5,4,Champions
16475,88,28,544.3,2,2,3,At Risk
16477,64,146,2494.46,3,5,5,Loyal Customers
16478,25,17,331.0,4,2,2,Recent Customers
16479,10,35,300.83,5,3,2,Recent Customers
16480,76,53,769.29,2,3,3,At Risk
16482,16,18,220.62,4,2,1,Recent Customers
16483,192,19,139.35,1,2,1,At Risk
16484,174,26,379.4,2,2,2,At Risk
16485,77,42,363.65,2,3,2,At Risk
16488,33,31,492.2,3,3,3,Regular Customers
16491,47,39,731.5,3,3,3,Regular Customers
16493,73,62,1329.66,2,4,4,Loyal Customers
16494,297,50,826.53,1,3,3,At Risk
16495,3,88,648.26,5,4,3,Loyal Customers
16496,9,97,1562.22,5,4,4,Champions
16497,50,136,2965.69,3,5,5,Loyal Customers
16498,161,16,86.12,2,2,1,At Risk
16499,360,22,319.1,1,2,2,At Risk
16500,5,11,400.86,5,1,2,Recent Customers
16503,107,86,1421.43,2,4,4,Loyal Customers
16504,25,83,465.88,4,4,3,Loyal Customers
16505,32,4,777.6,4,1,3,Recent Customers
16506,20,3,90.30000000000001,4,1,1,Recent Customers
16509,297,13,363.7,1,1,2,At Risk
16510,372,13,248.1,1,1,2,At Risk
16511,22,159,918.33,4,5,4,Champions
16513,5,35,874.59,5,3,3,Recent Customers
16515,52,111,1624.14,3,4,4,Loyal Customers
16516,30,6,101.69999999999999,4,1,1,Recent Customers
16517,277,17,162.7,1,2,1,At Risk
16518,61,42,480.92,3,3,3,Regular Customers
16519,25,13,215.07999999999998,4,1,1,Recent Customers
16520,186,157,1036.6200000000001,1,5,4,Loyal Customers
16523,2,298,9295.67,5,5,5,Champions
16525,2,200,11895.57,5,5,5,Champions
16526,172,15,290.36,2,2,2,At Risk
16527,81,14,228.06,2,2,1,At Risk
16528,4,17,244.41,5,2,2,Recent Customers
16529,190,30,455.25,1,3,2,At Risk
16531,22,77,1244.59,4,4,4,Champions
16532,18,4,6748.8,4,1,5,Recent Customers
16533,19,180,1014.19,4,5,4,Champions
16535,5,31,593.75,5,3,3,Recent Customers
16536,107,55,538.17,2,3,3,At Risk
16539,3,45,1388.81,5,3,4,Recent Customers
16542,54,5,119.62,3,1,1,Regular Customers
16545,165,3,339.3,2,1,2,At Risk
16546,291,31,-95.93,1,3,1,At Risk
16549,10,925,4034.9,5,5,5,Champions
16550,109,261,2266.25,2,5,5,Loyal Customers
16551,96,32,922.12,2,3,4,At Risk
16552,243,17,379.73,1,2,2,At Risk
16553,163,86,5664.57,2,4,5,Loyal Customers
16554,3,74,641.55,5,4,3,Loyal Customers
16555,35,17,285.89,3,2,2,Regular Customers
16556,67,207,3313.79,3,5,5,Loyal Customers
16557,24,11,281.85,4,1,2,Recent Customers
16558,1,474,8257.04,5,5,5,Champions
16560,21,58,816.51,4,4,3,Loyal Customers
16561,6,31,511.12,5,3,3,Recent Customers
16563,54,19,1077.74,3,2,4,Regular Customers
16565,364,3,173.7,1,1,1,At Risk
16566,15,19,614.01,4,2,3,Recent Customers
16567,194,35,865.6,1,3,3,At Risk
16569,3,5,124.2,5,1,1,Recent Customers
16570,9,133,3622.95,5,5,5,Champions
16571,3,106,1285.22,5,4,4,Champions
16572,127,58,999.7,2,4,4,Loyal Customers
16573,74,46,648.41,2,3,3,At Risk
16574,71,28,451.44,3,2,2,Regular Customers
16579,365,1,-30.599999999999998,1,1,1,At Risk
16581,155,11,70.44,2,1,1,At Risk
16582,113,6,313.62,2,1,2,At Risk
16583,374,14,233.45,1,2,2,At Risk
16584,80,31,908.03,2,3,4,At Risk
16586,249,8,463.95,1,1,3,At Risk
16587,232,13,225.15,1,1,1,At Risk
16589,71,33,459.24,3,3,2,Regular Customers
16591,69,10,213.5,3,1,1,Regular Customers
16592,4,222,4073.28,5,5,5,Champions
16593,51,27,330.03,3,2,2,Regular Customers
16594,75,53,181.09,2,3,1,At Risk
16595,61,85,360.16,3,4,2,Loyal Customers
16596,16,12,250.15,4,1,2,Recent Customers
16597,4,7,90.04,5,1,1,Recent Customers
16598,277,11,140.7,1,1,1,At Risk
16600,4,62,813.52,5,4,3,Loyal Customers
16601,41,30,242.7,3,3,2,Regular Customers
16602,31,32,494.72999999999996,4,3,3,Recent Customers
16603,75,34,482.47,2,3,3,At Risk
16607,18,174,3038.67,4,5,5,Champions
16609,15,280,5450.96,4,5,5,Champions
16610,219,6,75.66,1,1,1,At Risk
16611,186,11,120.99000000000001,1,1,1,At Risk
16612,33,66,1187.66,3,4,4,Loyal Customers
16613,70,30,618.59,3,3,3,Regular Customers
16614,183,26,506.19,1,2,3,At Risk
16616,15,33,500.42,4,3,3,Recent Customers
16617,236,5,151.85,1,1,1,At Risk
16618,31,97,2630.64,4,4,5,Champions
16619,254,16,204.41,1,2,1,At Risk
16620,4,9,178.96,5,1,1,Recent Customers
16621,52,29,813.48,3,2,3,Regular Customers
16623,246,5,129.45,1,1,1,At Risk
16624,81,48,810.5699999999999,2,3,3,At Risk
16625,275,23,333.08,1,2,2,At Risk
16626,1,184,4379.65,5,5,5,Champions
16627,79,20,322.8,2,2,2,At Risk
16628,30,119,2183.04,4,4,5,Champions
16629,74,60,408.63,2,4,2,Loyal Customers
16633,17,153,2878.15,4,5,5,Champions
16634,223,9,217.9,1,1,1,At Risk
16637,32,72,1124.59,4,4,4,Champions
16638,23,95,1676.47,4,4,4,Champions
16639,25,52,1169.38,4,3,4,Recent Customers
16641,106,12,231.10000000000002,2,1,1,At Risk
16642,5,35,679.83,5,3,3,Recent Customers
16643,246,27,487.51,1,2,3,At Risk
16644,178,62,833.78,2,4,3,Loyal Customers
16647,170,14,214.06,2,2,1,At Risk
16648,39,21,270.85999999999996,3,2,2,Regular Customers
16650,72,24,518.42,2,2,3,At Risk
16652,54,123,6654.26,3,5,5,Loyal Customers
16653,16,76,1166.92,4,4,4,Champions
16654,141,31,594.97,2,3,3,At Risk
16655,18,258,3789.52,4,5,5,Champions
16656,22,80,8568.24,4,4,5,Champions
16657,10,192,874.43,5,5,3,Loyal Customers
16658,368,8,123.24,1,1,1,At Risk
16659,189,2,39.12,1,1,1,At Risk
16660,16,17,810.4499999999999,4,2,3,Recent Customers
16665,362,9,135.39999999999998,1,1,1,At Risk
16666,19,32,118.98,4,3,1,Recent Customers
16667,68,52,567.1800000000001,3,3,3,Regular Customers
16668,15,20,306.71999999999997,4,2,2,Recent Customers
16669,24,157,1344.88,4,5,4,Champions
16670,17,262,4022.46,4,5,5,Champions
16671,28,6,1692.27,4,1,4,Recent Customers
16672,2,117,8093.59,5,4,5,Champions
16674,55,93,304.24,3,4,2,Loyal Customers
16676,34,92,1558.72,3,4,4,Loyal Customers
16678,3,170,3013.83,5,5,5,Champions
16679,366,3,129.75,1,1,1,At Risk
16680,43,10,183.7,3,1,1,Regular Customers
16681,73,44,1770.34,2,3,4,At Risk
16682,5,30,1028.0,5,3,4,Recent Customers
16684,4,281,65892.08,5,5,5,Champions
16685,61,62,324.24,3,4,2,Loyal Customers
16686,47,547,2940.53,3,5,5,Loyal Customers
16688,1,62,1260.86,5,4,4,Champions
16689,76,16,303.26,2,2,2,At Risk
16690,44,13,208.63,3,1,1,Regular Customers
16692,256,3,1276.0,1,1,4,At Risk
16693,69,59,477.86,3,4,3,Loyal Customers
16696,135,10,657.9000000000001,2,1,3,At Risk
16697,241,21,112.75,1,2,1,At Risk
16698,227,5,1998.0,1,1,5,At Risk
16700,9,312,5040.0,5,5,5,Champions
16701,9,154,5150.2699999999995,5,5,5,Champions
16705,1,284,13946.130000000001,5,5,5,Champions
16706,37,123,531.35,3,5,3,Loyal Customers
16708,46,27,656.63,3,2,3,Regular Customers
16709,85,79,3029.87,2,4,5,Loyal Customers
16710,19,394,2467.99,4,5,5,Champions
16711,3,22,1651.03,5,2,4,Recent Customers
16712,9,438,3611.31,5,5,5,Champions
16713,19,627,6827.88,4,5,5,Champions
16714,219,88,879.0600000000001,1,4,3,Loyal Customers
16715,78,19,301.71999999999997,2,2,2,At Risk
16716,267,3,319.8000000000001,1,1,2,At Risk
16717,9,235,3263.06,5,5,5,Champions
16718,369,44,606.0500000000001,1,3,3,At Risk
16719,15,198,1753.72,4,5,4,Champions
16720,26,25,152.95,4,2,1,Recent Customers
16721,262,37,292.47,1,3,2,At Risk
16722,17,228,4711.21,4,5,5,Champions
16723,91,42,576.4,2,3,3,At Risk
16725,302,146,752.32,1,5,3,Loyal Customers
16726,26,178,1358.74,4,5,4,Champions
16727,364,44,256.32,1,3,2,At Risk
16728,46,263,1048.28,3,5,4,Loyal Customers
16729,36,664,7041.69,3,5,5,Loyal Customers
16730,52,84,702.79,3,4,3,Loyal Customers
16732,32,28,603.75,4,2,3,Recent Customers
16734,52,52,646.76,3,3,3,Regular Customers
16735,79,119,2216.06,2,4,5,Loyal Customers
16737,53,1,417.59999999999997,3,1,2,Regular Customers
16738,298,1,3.75,1,1,1,At Risk
16739,172,16,312.55,2,2,2,At Risk
16742,47,4,0.0,3,1,1,Regular Customers
16743,29,192,2166.88,4,5,5,Champions
16744,11,236,1291.91,5,5,4,Champions
16745,87,356,7157.1,2,5,5,Loyal Customers
16746,5,447,6676.76,5,5,5,Champions
16747,25,45,826.96,4,3,3,Recent Customers
16748,18,69,1515.9,4,4,4,Champions
16750,45,95,623.93,3,4,3,Loyal Customers
16751,31,25,1764.72,4,2,4,Recent Customers
16752,373,9,207.5,1,1,1,At Risk
16753,58,34,223.92000000000002,3,3,1,Regular Customers
16754,372,2,2002.4,1,1,5,At Risk
16755,114,171,1463.23,2,5,4,Loyal Customers
16756,215,13,239.4,1,1,2,At Risk
16757,319,7,106.83000000000001,1,1,1,At Risk
16758,65,22,369.34000000000003,3,2,2,Regular Customers
16759,8,43,772.84,5,3,3,Recent Customers
16761,97,13,316.62,2,1,2,At Risk
16762,20,63,1207.24,4,4,4,Champions
16763,185,24,594.9,1,2,3,At Risk
16764,4,712,2749.9500000000003,5,5,5,Champions
16765,294,1,34.0,1,1,1,At Risk
16766,273,34,1145.6,1,3,4,At Risk
16767,31,221,5575.56,4,5,5,Champions
16768,48,58,458.04,3,4,2,Loyal Customers
16769,260,38,361.54,1,3,2,At Risk
16770,58,141,731.9,3,5,3,Loyal Customers
16771,33,254,2242.61,3,5,5,Loyal Customers
16773,57,26,171.59,3,2,1,Regular Customers
16774,68,49,654.92,3,3,3,Regular Customers
16775,10,157,1691.51,5,5,4,Champions
16776,60,71,371.54,3,4,2,Loyal Customers
16777,80,48,222.62,2,3,1,At Risk
16778,74,16,245.94,2,2,2,At Risk
16779,2,342,10436.05,5,5,5,Champions
16780,100,59,422.24,2,4,2,Loyal Customers
16781,365,19,294.65,1,2,2,At Risk
16782,10,190,2230.3,5,5,5,Champions
16784,20,3,107.6,4,1,1,Recent Customers
16788,123,148,594.39,2,5,3,Loyal Customers
16789,8,5,80.8,5,1,1,Recent Customers
16790,4,95,1520.1200000000001,5,4,4,Champions
16791,29,316,1690.28,4,5,4,Champions
16792,282,12,110.38000000000001,1,1,1,At Risk
16793,57,16,243.84,3,2,2,Regular Customers
16794,1,280,1175.3,5,5,4,Champions
16795,365,66,414.88,1,4,2,Loyal Customers
16796,89,18,305.62,2,2,2,At Risk
16800,11,156,1162.65,5,5,4,Champions
16801,163,120,842.33,2,4,3,Loyal Customers
16803,65,24,332.3,3,2,2,Regular Customers
16804,23,60,536.99,4,4,3,Loyal Customers
16805,174,98,460.59,2,4,2,Loyal Customers
16806,103,93,762.16,2,4,3,Loyal Customers
16807,143,67,1121.59,2,4,4,Loyal Customers
16808,99,23,288.42,2,2,2,At Risk
16809,23,150,912.74,4,5,4,Champions
16810,192,16,275.64,1,2,2,At Risk
16811,5,28,547.07,5,2,3,Recent Customers
16812,361,15,479.35,1,2,3,At Risk
16813,8,426,1652.18,5,5,4,Champions
16814,14,320,6408.2,4,5,5,Champions
16816,103,28,417.06,2,2,2,At Risk
16817,3,95,1446.95,5,4,4,Champions
16818,11,191,3317.97,5,5,5,Champions
16820,96,26,497.61,2,2,3,At Risk
16823,227,38,358.38,1,3,2,At Risk
16824,16,26,460.64,4,2,2,Recent Customers
16825,39,28,775.1800000000001,3,2,3,Regular Customers
16826,51,22,341.7,3,2,2,Regular Customers
16828,93,8,128.5,2,1,1,At Risk
16829,157,11,197.22,2,1,1,At Risk
16830,39,23,325.91,3,2,2,Regular Customers
16832,184,12,199.15,1,1,1,At Risk
16833,1,47,1106.53,5,3,4,Recent Customers
16834,228,24,413.46,1,2,2,At Risk
16835,128,10,180.85,2,1,1,At Risk
16836,40,11,251.87,3,1,2,Regular Customers
16837,31,166,3167.73,4,5,5,Champions
16838,197,26,582.9,1,2,3,At Risk
16839,9,298,15357.78,5,5,5,Champions
16841,37,117,1774.62,3,4,4,Loyal Customers
16842,64,64,1260.44,3,4,4,Loyal Customers
16843,43,379,10183.82,3,5,5,Loyal Customers
16846,50,11,214.32,3,1,1,Regular Customers
16847,43,12,193.44,3,1,1,Regular Customers
16848,53,14,281.42,3,2,2,Regular Customers
16849,187,8,124.57,1,1,1,At Risk
16850,334,19,332.41,1,2,2,At Risk
16851,4,20,342.45,5,2,2,Recent Customers
16852,10,9,144.91000000000003,5,1,1,Recent Customers
16855,24,19,328.4,4,2,2,Recent Customers
16856,15,2,35.400000000000006,4,1,1,Recent Customers
16858,366,13,345.89000000000004,1,1,2,At Risk
16859,106,72,473.14,2,4,3,Loyal Customers
16861,60,8,151.65,3,1,1,Regular Customers
16863,29,28,481.35,4,2,3,Recent Customers
16866,141,11,207.73999999999998,2,1,1,At Risk
16869,23,128,797.3199999999999,4,5,3,Loyal Customers
16871,22,139,2761.4900000000002,4,5,5,Champions
16872,77,7,680.02,2,1,3,At Risk
16873,5,289,7066.31,5,5,5,Champions
16875,64,123,2023.47,3,5,5,Loyal Customers
16877,12,156,846.62,4,5,3,Loyal Customers
16878,25,6,0.0,4,1,1,Recent Customers
16880,31,174,1491.43,4,5,4,Champions
16881,67,1,432.0,3,1,2,Regular Customers
16882,67,39,705.12,3,3,3,Regular Customers
16883,187,37,272.48,1,3,2,At Risk
16884,38,26,429.84000000000003,3,2,2,Regular Customers
16885,15,96,450.41,4,4,2,Loyal Customers
16887,35,36,192.32999999999998,3,3,1,Regular Customers
16889,195,135,1578.67,1,5,4,Loyal Customers
16891,2,186,742.43,5,5,3,Loyal Customers
16892,1,99,489.49,5,4,3,Loyal Customers
16893,367,45,145.93,1,3,1,At Risk
16895,65,62,202.27,3,4,1,Loyal Customers
16897,299,44,213.03,1,3,1,At Risk
16898,26,158,436.68,4,5,2,Loyal Customers
16899,8,123,1271.06,5,5,4,Champions
16900,12,82,187.6900000000001,4,4,1,Loyal Customers
16902,116,44,1706.88,2,3,4,At Risk
16903,29,56,363.2,4,3,2,Recent Customers
16904,4,665,3653.75,5,5,5,Champions
16905,5,200,3020.65,5,5,5,Champions
16906,82,86,559.59,2,4,3,Loyal Customers
16907,29,140,928.76,4,5,4,Champions
16909,64,19,364.14,3,2,2,Regular Customers
16910,4,545,1508.96,5,5,4,Champions
16912,23,104,2508.87,4,4,5,Champions
16913,290,8,113.44,1,1,1,At Risk
16914,36,30,183.76,3,3,1,Regular Customers
16915,9,57,621.6800000000001,5,3,3,Recent Customers
16916,24,136,562.41,4,5,3,Loyal Customers
16917,277,9,391.52,1,1,2,At Risk
16918,50,130,1043.34,3,5,4,Loyal Customers
16919,156,326,2592.25,2,5,5,Loyal Customers
16921,61,55,154.18,3,3,1,Regular Customers
16923,12,650,6488.3,4,5,5,Champions
16924,21,87,722.64,4,4,3,Loyal Customers
16926,371,14,230.25,1,2,1,At Risk
16927,116,6,543.05,2,1,3,At Risk
16928,80,208,2748.6,2,5,5,Loyal Customers
16929,4,77,1295.39,5,4,4,Champions
16930,26,53,378.89,4,3,2,Recent Customers
16931,5,886,4554.87,5,5,5,Champions
16932,53,48,150.23000000000002,3,3,1,Regular Customers
16933,1,49,530.08,5,3,3,Recent Customers
16934,55,61,931.03,3,4,4,Loyal Customers
16936,26,56,261.9,4,3,2,Recent Customers
16938,9,236,1878.43,5,5,4,Champions
16940,52,305,3049.88,3,5,5,Loyal Customers
16942,13,279,1878.51,4,5,4,Champions
16943,212,33,816.73,1,3,3,At Risk
16945,22,249,4345.5,4,5,5,Champions
16947,236,21,406.48,1,2,2,At Risk
16948,139,19,435.02,2,2,2,At Risk
16949,4,61,1161.27,5,4,4,Champions
16950,57,42,1178.56,3,3,4,Regular Customers
16951,123,87,1262.75,2,4,4,Loyal Customers
16952,109,16,167.61,2,2,1,At Risk
16953,30,1,20.8,4,1,1,Recent Customers
16954,1,54,2085.08,5,3,5,Recent Customers
16955,185,26,493.67,1,2,3,At Risk
16956,9,18,292.34,5,2,2,Recent Customers
16957,239,16,416.64,1,2,2,At Risk
16959,87,7,117.35000000000001,2,1,1,At Risk
16960,39,101,507.05,3,4,3,Loyal Customers
16961,116,14,234.17,2,2,2,At Risk
16963,187,7,110.55000000000001,1,1,1,At Risk
16965,227,26,201.19,1,2,1,At Risk
16966,8,31,2148.47,5,3,5,Recent Customers
16967,189,21,319.02,1,2,2,At Risk
16968,4,31,439.43,5,3,2,Recent Customers
16969,39,42,650.41,3,3,3,Regular Customers
16971,3,42,232.20999999999998,5,3,1,Recent Customers
16976,267,2,251.51999999999998,1,1,2,At Risk
16978,78,39,344.33,2,3,2,At Risk
16979,4,91,1809.05,5,4,4,Champions
16980,255,81,1028.46,1,4,4,Loyal Customers
16982,61,22,384.06,3,2,2,Regular Customers
16983,13,144,1894.82,4,5,4,Champions
16984,78,411,4370.59,2,5,5,Loyal Customers
16985,17,121,5461.62,4,4,5,Champions
16986,30,3,1873.2,4,1,4,Recent Customers
16987,3,128,1616.8,5,5,4,Champions
16988,5,7,126.12,5,1,1,Recent Customers
16989,7,12,1133.25,5,1,4,Recent Customers
16990,219,1,179.0,1,1,1,At Risk
16992,11,95,1601.8600000000001,5,4,4,Champions
16995,372,1,-1.25,1,1,1,At Risk
16996,30,41,1427.46,4,3,4,Recent Customers
16997,288,12,702.0,1,1,3,At Risk
16998,150,6,287.02000000000004,2,1,2,At Risk
16999,23,23,484.82,4,2,3,Recent Customers
17001,1,169,3989.57,5,5,5,Champions
17002,73,50,1487.78,2,3,4,At Risk
17004,46,43,1312.1399999999999,3,3,4,Regular Customers
17006,5,44,781.78,5,3,3,Recent Customers
17007,51,53,877.4300000000001,3,3,3,Regular Customers
17010,17,12,185.46,4,1,1,Recent Customers
17011,30,15,270.9,4,2,2,Recent Customers
17014,8,73,562.6800000000001,5,4,3,Loyal Customers
17015,29,214,1838.6100000000001,4,5,4,Champions
17017,3,268,8574.11,5,5,5,Champions
17018,41,16,920.1,3,2,4,Regular Customers
17019,11,228,1258.08,5,5,4,Champions
17022,31,7,71.0,4,1,1,Recent Customers
17024,45,3,95.85,3,1,1,Regular Customers
17025,61,9,357.77,3,1,2,Regular Customers
17026,185,4,154.82999999999998,1,1,1,At Risk
17027,79,150,835.86,2,5,3,Loyal Customers
17029,111,2,716.0,2,1,3,At Risk
17030,64,11,146.87,3,1,1,Regular Customers
17031,12,22,380.35,4,2,2,Recent Customers
17033,86,28,1030.14,2,2,4,At Risk
17034,16,32,734.5699999999999,4,3,3,Recent Customers
17035,246,32,388.33,1,3,2,At Risk
17037,78,77,1253.22,2,4,4,Loyal Customers
17038,30,22,112.4,4,2,1,Recent Customers
17040,138,15,449.73,2,2,2,At Risk
17041,27,70,1055.69,4,4,4,Champions
17042,3,97,1036.58,5,4,4,Champions
17043,32,102,1735.18,4,4,4,Champions
17044,9,10,897.4300000000001,5,1,3,Recent Customers
17045,113,22,339.44,2,2,2,At Risk
17046,157,22,642.02,2,2,3,At Risk
17047,85,65,1100.9,2,4,4,Loyal Customers
17048,115,48,864.32,2,3,3,At Risk
17049,3,321,5589.83,5,5,5,Champions
17050,96,308,3185.64,2,5,5,Loyal Customers
17051,194,42,240.89000000000001,1,3,2,At Risk
17052,28,83,399.09,4,4,2,Loyal Customers
17053,129,14,496.38,2,2,3,At Risk
17054,28,84,1353.83,4,4,4,Champions
17058,82,62,1179.89,2,4,4,Loyal Customers
17059,30,514,3080.39,4,5,5,Champions
17060,266,5,234.24,1,1,2,At Risk
17061,74,101,5116.13,2,4,5,Loyal Customers
17062,314,70,529.4300000000001,1,4,3,Loyal Customers
17063,9,82,1421.59,5,4,4,Champions
17064,59,61,855.45,3,4,3,Loyal Customers
17065,143,1,-112.35,2,1,1,At Risk
17068,12,297,4531.34,4,5,5,Champions
17069,28,154,2655.2200000000003,4,5,5,Champions
17070,114,62,304.24,2,4,2,Loyal Customers
17071,9,148,2385.48,5,5,5,Champions
17073,18,174,1446.09,4,5,4,Champions
17075,18,80,813.77,4,4,3,Loyal Customers
17076,36,25,841.0799999999999,3,2,3,Regular Customers
17078,36,28,378.2,3,2,2,Regular Customers
17079,78,2,118.80000000000001,2,1,1,At Risk
17080,22,9,285.5,4,1,2,Recent Customers
17081,25,63,288.91,4,4,2,Loyal Customers
17082,33,81,2003.85,3,4,5,Loyal Customers
17083,109,52,1405.78,2,3,4,At Risk
17084,35,149,2747.9900000000002,3,5,5,Loyal Customers
17085,123,188,1550.8,2,5,4,Loyal Customers
17086,7,96,2050.08,5,4,5,Champions
17088,28,115,1991.01,4,4,4,Champions
17090,4,62,1972.55,5,4,4,Champions
17091,3,198,3802.81,5,5,5,Champions
17092,50,124,1774.03,3,5,4,Loyal Customers
17094,318,15,270.20000000000005,1,2,2,At Risk
17095,22,77,1088.2,4,4,4,Champions
17096,9,52,992.6800000000001,5,3,4,Recent Customers
17097,2,213,937.92,5,5,4,Champions
17100,18,65,971.74,4,4,4,Champions
17101,10,42,1621.73,5,3,4,Recent Customers
17102,262,1,25.5,1,1,1,At Risk
17105,159,90,665.78,2,4,3,Loyal Customers
17107,33,419,10362.48,3,5,5,Loyal Customers
17109,29,120,865.9300000000001,4,4,3,Loyal Customers
17110,165,12,163.29999999999998,2,1,1,At Risk
17111,47,29,231.61,3,2,1,Regular Customers
17114,6,131,739.72,5,5,3,Loyal Customers
17115,8,43,806.9000000000001,5,3,3,Recent Customers
17117,288,9,116.19999999999999,1,1,1,At Risk
